region_id,district,state,latitude,longitude,N,P,K,pH,moisture,organic_matter,year,annual_rainfall_mm,temp_max,temp_min,temp_mean,humidity,solar_radiation,is_monsoon,ndvi_mean,ndvi_std,ndvi_trend,ndvi_max,ndvi_min,water_stress_index,fertility_score,pH_suitability,moisture_availability,agri_potential,crop_label
Gurdaspur_Punjab,Gurdaspur,Punjab,32.0,75.4,84,49,134,7.57,59.4,2.48,2023,6107.1,33.876666666666665,10.236666666666668,22.05666666666667,59.60166666666667,18.948333333333334,20,0.4471,0.033008333333333334,-0.013104,0.5461,0.3481,0.0036,0.8619,0.6433,1.0,0.3854,rice
Gurdaspur_Punjab,Gurdaspur,Punjab,32.0,75.4,84,49,134,7.57,59.4,2.48,2023,6107.1,33.876666666666665,10.236666666666668,22.05666666666667,59.60166666666667,18.948333333333334,20,0.4471,0.033008333333333334,-0.013104,0.5461,0.3481,0.0036,0.8619,0.6433,1.0,0.3854,rice
Gurdaspur_Punjab,Gurdaspur,Punjab,32.0,75.4,84,49,134,7.57,59.4,2.48,2023,6107.1,33.876666666666665,10.236666666666668,22.05666666666667,59.60166666666667,18.948333333333334,20,0.4471,0.033008333333333334,-0.013104,0.5461,0.3481,0.0036,0.8619,0.6433,1.0,0.3854,rice
Gurdaspur_Punjab,Gurdaspur,Punjab,32.0,75.4,84,49,134,7.57,59.4,2.48,2023,6107.1,33.876666666666665,10.236666666666668,22.05666666666667,59.60166666666667,18.948333333333334,20,0.4471,0.033008333333333334,-0.013104,0.5461,0.3481,0.0036,0.8619,0.6433,1.0,0.3854,rice
Gurdaspur_Punjab,Gurdaspur,Punjab,32.0,75.4,84,49,134,7.57,59.4,2.48,2023,6107.1,33.876666666666665,10.236666666666668,22.05666666666667,59.60166666666667,18.948333333333334,20,0.4471,0.033008333333333334,-0.013104,0.5461,0.3481,0.0036,0.8619,0.6433,1.0,0.3854,rice
Gurdaspur_Punjab,Gurdaspur,Punjab,32.0,75.4,86,42,126,7.4,59.2,2.12,2023,6107.1,33.876666666666665,10.236666666666668,22.05666666666667,59.60166666666667,18.948333333333334,20,0.4471,0.033008333333333334,-0.013104,0.5461,0.3481,0.0036,0.7954,0.7,1.0,0.3556,rice
Gurdaspur_Punjab,Gurdaspur,Punjab,32.0,75.4,86,42,126,7.4,59.2,2.12,2023,6107.1,33.876666666666665,10.236666666666668,22.05666666666667,59.60166666666667,18.948333333333334,20,0.4471,0.033008333333333334,-0.013104,0.5461,0.3481,0.0036,0.7954,0.7,1.0,0.3556,rice
Gurdaspur_Punjab,Gurdaspur,Punjab,32.0,75.4,86,42,126,7.4,59.2,2.12,2023,6107.1,33.876666666666665,10.236666666666668,22.05666666666667,59.60166666666667,18.948333333333334,20,0.4471,0.033008333333333334,-0.013104,0.5461,0.3481,0.0036,0.7954,0.7,1.0,0.3556,rice
Gurdaspur_Punjab,Gurdaspur,Punjab,32.0,75.4,86,42,126,7.4,59.2,2.12,2023,6107.1,33.876666666666665,10.236666666666668,22.05666666666667,59.60166666666667,18.948333333333334,20,0.4471,0.033008333333333334,-0.013104,0.5461,0.3481,0.0036,0.7954,0.7,1.0,0.3556,rice
Gurdaspur_Punjab,Gurdaspur,Punjab,32.0,75.4,86,42,126,7.4,59.2,2.12,2023,6107.1,33.876666666666665,10.236666666666668,22.05666666666667,59.60166666666667,18.948333333333334,20,0.4471,0.033008333333333334,-0.013104,0.5461,0.3481,0.0036,0.7954,0.7,1.0,0.3556,rice
Gurdaspur_Punjab,Gurdaspur,Punjab,32.0,75.4,83,51,136,7.48,63.2,2.45,2023,6107.1,33.876666666666665,10.236666666666668,22.05666666666667,59.60166666666667,18.948333333333334,20,0.4471,0.033008333333333334,-0.013104,0.5461,0.3481,0.0036,0.8772,0.6733,1.0,0.3922,rice
Gurdaspur_Punjab,Gurdaspur,Punjab,32.0,75.4,83,51,136,7.48,63.2,2.45,2023,6107.1,33.876666666666665,10.236666666666668,22.05666666666667,59.60166666666667,18.948333333333334,20,0.4471,0.033008333333333334,-0.013104,0.5461,0.3481,0.0036,0.8772,0.6733,1.0,0.3922,rice
Gurdaspur_Punjab,Gurdaspur,Punjab,32.0,75.4,83,51,136,7.48,63.2,2.45,2023,6107.1,33.876666666666665,10.236666666666668,22.05666666666667,59.60166666666667,18.948333333333334,20,0.4471,0.033008333333333334,-0.013104,0.5461,0.3481,0.0036,0.8772,0.6733,1.0,0.3922,rice
Gurdaspur_Punjab,Gurdaspur,Punjab,32.0,75.4,83,51,136,7.48,63.2,2.45,2023,6107.1,33.876666666666665,10.236666666666668,22.05666666666667,59.60166666666667,18.948333333333334,20,0.4471,0.033008333333333334,-0.013104,0.5461,0.3481,0.0036,0.8772,0.6733,1.0,0.3922,rice
Gurdaspur_Punjab,Gurdaspur,Punjab,32.0,75.4,83,51,136,7.48,63.2,2.45,2023,6107.1,33.876666666666665,10.236666666666668,22.05666666666667,59.60166666666667,18.948333333333334,20,0.4471,0.033008333333333334,-0.013104,0.5461,0.3481,0.0036,0.8772,0.6733,1.0,0.3922,rice
Gurdaspur_Punjab,Gurdaspur,Punjab,32.0,75.4,94,45,127,7.58,55.8,2.45,2023,6107.1,33.876666666666665,10.236666666666668,22.05666666666667,59.60166666666667,18.948333333333334,20,0.4471,0.033008333333333334,-0.013104,0.5461,0.3481,0.0036,0.8733,0.64,1.0,0.3905,rice
Gurdaspur_Punjab,Gurdaspur,Punjab,32.0,75.4,94,45,127,7.58,55.8,2.45,2023,6107.1,33.876666666666665,10.236666666666668,22.05666666666667,59.60166666666667,18.948333333333334,20,0.4471,0.033008333333333334,-0.013104,0.5461,0.3481,0.0036,0.8733,0.64,1.0,0.3905,rice
Gurdaspur_Punjab,Gurdaspur,Punjab,32.0,75.4,94,45,127,7.58,55.8,2.45,2023,6107.1,33.876666666666665,10.236666666666668,22.05666666666667,59.60166666666667,18.948333333333334,20,0.4471,0.033008333333333334,-0.013104,0.5461,0.3481,0.0036,0.8733,0.64,1.0,0.3905,rice
Gurdaspur_Punjab,Gurdaspur,Punjab,32.0,75.4,94,45,127,7.58,55.8,2.45,2023,6107.1,33.876666666666665,10.236666666666668,22.05666666666667,59.60166666666667,18.948333333333334,20,0.4471,0.033008333333333334,-0.013104,0.5461,0.3481,0.0036,0.8733,0.64,1.0,0.3905,rice
Gurdaspur_Punjab,Gurdaspur,Punjab,32.0,75.4,94,45,127,7.58,55.8,2.45,2023,6107.1,33.876666666666665,10.236666666666668,22.05666666666667,59.60166666666667,18.948333333333334,20,0.4471,0.033008333333333334,-0.013104,0.5461,0.3481,0.0036,0.8733,0.64,1.0,0.3905,rice
Gurdaspur_Punjab,Gurdaspur,Punjab,32.0,75.4,81,50,137,7.5,57.6,2.23,2023,6107.1,33.876666666666665,10.236666666666668,22.05666666666667,59.60166666666667,18.948333333333334,20,0.4471,0.033008333333333334,-0.013104,0.5461,0.3481,0.0036,0.8598,0.6667,1.0,0.3844,rice
Gurdaspur_Punjab,Gurdaspur,Punjab,32.0,75.4,81,50,137,7.5,57.6,2.23,2023,6107.1,33.876666666666665,10.236666666666668,22.05666666666667,59.60166666666667,18.948333333333334,20,0.4471,0.033008333333333334,-0.013104,0.5461,0.3481,0.0036,0.8598,0.6667,1.0,0.3844,rice
Gurdaspur_Punjab,Gurdaspur,Punjab,32.0,75.4,81,50,137,7.5,57.6,2.23,2023,6107.1,33.876666666666665,10.236666666666668,22.05666666666667,59.60166666666667,18.948333333333334,20,0.4471,0.033008333333333334,-0.013104,0.5461,0.3481,0.0036,0.8598,0.6667,1.0,0.3844,rice
Gurdaspur_Punjab,Gurdaspur,Punjab,32.0,75.4,81,50,137,7.5,57.6,2.23,2023,6107.1,33.876666666666665,10.236666666666668,22.05666666666667,59.60166666666667,18.948333333333334,20,0.4471,0.033008333333333334,-0.013104,0.5461,0.3481,0.0036,0.8598,0.6667,1.0,0.3844,rice
Gurdaspur_Punjab,Gurdaspur,Punjab,32.0,75.4,81,50,137,7.5,57.6,2.23,2023,6107.1,33.876666666666665,10.236666666666668,22.05666666666667,59.60166666666667,18.948333333333334,20,0.4471,0.033008333333333334,-0.013104,0.5461,0.3481,0.0036,0.8598,0.6667,1.0,0.3844,rice
Bhatinda_Punjab,Bhatinda,Punjab,30.2,74.9,83,40,116,8.19,39.4,1.73,2023,2746.1,37.958333333333336,10.021666666666667,23.990000000000002,45.32666666666667,21.790000000000003,20,0.5048583333333333,0.028458333333333335,-0.013095,0.6038,0.4059,0.0087,0.7288,0.4367,1.0,0.3679,cotton
Bhatinda_Punjab,Bhatinda,Punjab,30.2,74.9,83,40,116,8.19,39.4,1.73,2023,2746.1,37.958333333333336,10.021666666666667,23.990000000000002,45.32666666666667,21.790000000000003,20,0.5048583333333333,0.028458333333333335,-0.013095,0.6038,0.4059,0.0087,0.7288,0.4367,1.0,0.3679,cotton
Bhatinda_Punjab,Bhatinda,Punjab,30.2,74.9,83,40,116,8.19,39.4,1.73,2023,2746.1,37.958333333333336,10.021666666666667,23.990000000000002,45.32666666666667,21.790000000000003,20,0.5048583333333333,0.028458333333333335,-0.013095,0.6038,0.4059,0.0087,0.7288,0.4367,1.0,0.3679,cotton
Bhatinda_Punjab,Bhatinda,Punjab,30.2,74.9,83,40,116,8.19,39.4,1.73,2023,2746.1,37.958333333333336,10.021666666666667,23.990000000000002,45.32666666666667,21.790000000000003,20,0.5048583333333333,0.028458333333333335,-0.013095,0.6038,0.4059,0.0087,0.7288,0.4367,1.0,0.3679,cotton
Bhatinda_Punjab,Bhatinda,Punjab,30.2,74.9,83,40,116,8.19,39.4,1.73,2023,2746.1,37.958333333333336,10.021666666666667,23.990000000000002,45.32666666666667,21.790000000000003,20,0.5048583333333333,0.028458333333333335,-0.013095,0.6038,0.4059,0.0087,0.7288,0.4367,1.0,0.3679,cotton
Bhatinda_Punjab,Bhatinda,Punjab,30.2,74.9,74,46,121,8.09,41.9,1.99,2023,2746.1,37.958333333333336,10.021666666666667,23.990000000000002,45.32666666666667,21.790000000000003,20,0.5048583333333333,0.028458333333333335,-0.013095,0.6038,0.4059,0.0087,0.7328,0.47,1.0,0.37,cotton
Bhatinda_Punjab,Bhatinda,Punjab,30.2,74.9,74,46,121,8.09,41.9,1.99,2023,2746.1,37.958333333333336,10.021666666666667,23.990000000000002,45.32666666666667,21.790000000000003,20,0.5048583333333333,0.028458333333333335,-0.013095,0.6038,0.4059,0.0087,0.7328,0.47,1.0,0.37,cotton
Bhatinda_Punjab,Bhatinda,Punjab,30.2,74.9,74,46,121,8.09,41.9,1.99,2023,2746.1,37.958333333333336,10.021666666666667,23.990000000000002,45.32666666666667,21.790000000000003,20,0.5048583333333333,0.028458333333333335,-0.013095,0.6038,0.4059,0.0087,0.7328,0.47,1.0,0.37,cotton
Bhatinda_Punjab,Bhatinda,Punjab,30.2,74.9,74,46,121,8.09,41.9,1.99,2023,2746.1,37.958333333333336,10.021666666666667,23.990000000000002,45.32666666666667,21.790000000000003,20,0.5048583333333333,0.028458333333333335,-0.013095,0.6038,0.4059,0.0087,0.7328,0.47,1.0,0.37,cotton
Bhatinda_Punjab,Bhatinda,Punjab,30.2,74.9,74,46,121,8.09,41.9,1.99,2023,2746.1,37.958333333333336,10.021666666666667,23.990000000000002,45.32666666666667,21.790000000000003,20,0.5048583333333333,0.028458333333333335,-0.013095,0.6038,0.4059,0.0087,0.7328,0.47,1.0,0.37,cotton
Bhatinda_Punjab,Bhatinda,Punjab,30.2,74.9,84,42,128,7.97,39.6,1.92,2023,2746.1,37.958333333333336,10.021666666666667,23.990000000000002,45.32666666666667,21.790000000000003,20,0.5048583333333333,0.028458333333333335,-0.013095,0.6038,0.4059,0.0087,0.7889,0.51,1.0,0.3983,cotton
Bhatinda_Punjab,Bhatinda,Punjab,30.2,74.9,84,42,128,7.97,39.6,1.92,2023,2746.1,37.958333333333336,10.021666666666667,23.990000000000002,45.32666666666667,21.790000000000003,20,0.5048583333333333,0.028458333333333335,-0.013095,0.6038,0.4059,0.0087,0.7889,0.51,1.0,0.3983,cotton
Bhatinda_Punjab,Bhatinda,Punjab,30.2,74.9,84,42,128,7.97,39.6,1.92,2023,2746.1,37.958333333333336,10.021666666666667,23.990000000000002,45.32666666666667,21.790000000000003,20,0.5048583333333333,0.028458333333333335,-0.013095,0.6038,0.4059,0.0087,0.7889,0.51,1.0,0.3983,cotton
Bhatinda_Punjab,Bhatinda,Punjab,30.2,74.9,84,42,128,7.97,39.6,1.92,2023,2746.1,37.958333333333336,10.021666666666667,23.990000000000002,45.32666666666667,21.790000000000003,20,0.5048583333333333,0.028458333333333335,-0.013095,0.6038,0.4059,0.0087,0.7889,0.51,1.0,0.3983,cotton
Bhatinda_Punjab,Bhatinda,Punjab,30.2,74.9,84,42,128,7.97,39.6,1.92,2023,2746.1,37.958333333333336,10.021666666666667,23.990000000000002,45.32666666666667,21.790000000000003,20,0.5048583333333333,0.028458333333333335,-0.013095,0.6038,0.4059,0.0087,0.7889,0.51,1.0,0.3983,cotton
Bhatinda_Punjab,Bhatinda,Punjab,30.2,74.9,78,43,118,8.14,35.2,1.62,2023,2746.1,37.958333333333336,10.021666666666667,23.990000000000002,45.32666666666667,21.790000000000003,20,0.5048583333333333,0.028458333333333335,-0.013095,0.6038,0.4059,0.0087,0.726,0.4533,1.0,0.3665,cotton
Bhatinda_Punjab,Bhatinda,Punjab,30.2,74.9,78,43,118,8.14,35.2,1.62,2023,2746.1,37.958333333333336,10.021666666666667,23.990000000000002,45.32666666666667,21.790000000000003,20,0.5048583333333333,0.028458333333333335,-0.013095,0.6038,0.4059,0.0087,0.726,0.4533,1.0,0.3665,cotton
Bhatinda_Punjab,Bhatinda,Punjab,30.2,74.9,78,43,118,8.14,35.2,1.62,2023,2746.1,37.958333333333336,10.021666666666667,23.990000000000002,45.32666666666667,21.790000000000003,20,0.5048583333333333,0.028458333333333335,-0.013095,0.6038,0.4059,0.0087,0.726,0.4533,1.0,0.3665,cotton
Bhatinda_Punjab,Bhatinda,Punjab,30.2,74.9,78,43,118,8.14,35.2,1.62,2023,2746.1,37.958333333333336,10.021666666666667,23.990000000000002,45.32666666666667,21.790000000000003,20,0.5048583333333333,0.028458333333333335,-0.013095,0.6038,0.4059,0.0087,0.726,0.4533,1.0,0.3665,cotton
Bhatinda_Punjab,Bhatinda,Punjab,30.2,74.9,78,43,118,8.14,35.2,1.62,2023,2746.1,37.958333333333336,10.021666666666667,23.990000000000002,45.32666666666667,21.790000000000003,20,0.5048583333333333,0.028458333333333335,-0.013095,0.6038,0.4059,0.0087,0.726,0.4533,1.0,0.3665,cotton
Bhatinda_Punjab,Bhatinda,Punjab,30.2,74.9,73,41,113,7.88,40.2,1.79,2023,2746.1,37.958333333333336,10.021666666666667,23.990000000000002,45.32666666666667,21.790000000000003,20,0.5048583333333333,0.028458333333333335,-0.013095,0.6038,0.4059,0.0087,0.6624,0.54,1.0,0.3344,cotton
Bhatinda_Punjab,Bhatinda,Punjab,30.2,74.9,73,41,113,7.88,40.2,1.79,2023,2746.1,37.958333333333336,10.021666666666667,23.990000000000002,45.32666666666667,21.790000000000003,20,0.5048583333333333,0.028458333333333335,-0.013095,0.6038,0.4059,0.0087,0.6624,0.54,1.0,0.3344,cotton
Bhatinda_Punjab,Bhatinda,Punjab,30.2,74.9,73,41,113,7.88,40.2,1.79,2023,2746.1,37.958333333333336,10.021666666666667,23.990000000000002,45.32666666666667,21.790000000000003,20,0.5048583333333333,0.028458333333333335,-0.013095,0.6038,0.4059,0.0087,0.6624,0.54,1.0,0.3344,cotton
Bhatinda_Punjab,Bhatinda,Punjab,30.2,74.9,73,41,113,7.88,40.2,1.79,2023,2746.1,37.958333333333336,10.021666666666667,23.990000000000002,45.32666666666667,21.790000000000003,20,0.5048583333333333,0.028458333333333335,-0.013095,0.6038,0.4059,0.0087,0.6624,0.54,1.0,0.3344,cotton
Bhatinda_Punjab,Bhatinda,Punjab,30.2,74.9,73,41,113,7.88,40.2,1.79,2023,2746.1,37.958333333333336,10.021666666666667,23.990000000000002,45.32666666666667,21.790000000000003,20,0.5048583333333333,0.028458333333333335,-0.013095,0.6038,0.4059,0.0087,0.6624,0.54,1.0,0.3344,cotton
Guntur_Andhra_Pradesh,Guntur,Andhra Pradesh,16.3,80.4,75,42,117,6.91,61.6,2.59,2023,7356.0,35.809999999999995,22.89333333333333,29.351666666666667,71.555,21.115000000000002,20,0.46901666666666664,0.02909166666666667,-0.013099,0.568,0.37,0.004,0.6957,0.8633,1.0,0.3263,cotton
Guntur_Andhra_Pradesh,Guntur,Andhra Pradesh,16.3,80.4,75,42,117,6.91,61.6,2.59,2023,7356.0,35.809999999999995,22.89333333333333,29.351666666666667,71.555,21.115000000000002,20,0.46901666666666664,0.02909166666666667,-0.013099,0.568,0.37,0.004,0.6957,0.8633,1.0,0.3263,cotton
Guntur_Andhra_Pradesh,Guntur,Andhra Pradesh,16.3,80.4,75,42,117,6.91,61.6,2.59,2023,7356.0,35.809999999999995,22.89333333333333,29.351666666666667,71.555,21.115000000000002,20,0.46901666666666664,0.02909166666666667,-0.013099,0.568,0.37,0.004,0.6957,0.8633,1.0,0.3263,cotton
Guntur_Andhra_Pradesh,Guntur,Andhra Pradesh,16.3,80.4,75,42,117,6.91,61.6,2.59,2023,7356.0,35.809999999999995,22.89333333333333,29.351666666666667,71.555,21.115000000000002,20,0.46901666666666664,0.02909166666666667,-0.013099,0.568,0.37,0.004,0.6957,0.8633,1.0,0.3263,cotton
Guntur_Andhra_Pradesh,Guntur,Andhra Pradesh,16.3,80.4,75,42,117,6.91,61.6,2.59,2023,7356.0,35.809999999999995,22.89333333333333,29.351666666666667,71.555,21.115000000000002,20,0.46901666666666664,0.02909166666666667,-0.013099,0.568,0.37,0.004,0.6957,0.8633,1.0,0.3263,cotton
Guntur_Andhra_Pradesh,Guntur,Andhra Pradesh,16.3,80.4,69,41,123,6.91,64.8,2.35,2023,7356.0,35.809999999999995,22.89333333333333,29.351666666666667,71.555,21.115000000000002,20,0.46901666666666664,0.02909166666666667,-0.013099,0.568,0.37,0.004,0.6685,0.8633,1.0,0.3135,cotton
Guntur_Andhra_Pradesh,Guntur,Andhra Pradesh,16.3,80.4,69,41,123,6.91,64.8,2.35,2023,7356.0,35.809999999999995,22.89333333333333,29.351666666666667,71.555,21.115000000000002,20,0.46901666666666664,0.02909166666666667,-0.013099,0.568,0.37,0.004,0.6685,0.8633,1.0,0.3135,cotton
Guntur_Andhra_Pradesh,Guntur,Andhra Pradesh,16.3,80.4,69,41,123,6.91,64.8,2.35,2023,7356.0,35.809999999999995,22.89333333333333,29.351666666666667,71.555,21.115000000000002,20,0.46901666666666664,0.02909166666666667,-0.013099,0.568,0.37,0.004,0.6685,0.8633,1.0,0.3135,cotton
Guntur_Andhra_Pradesh,Guntur,Andhra Pradesh,16.3,80.4,69,41,123,6.91,64.8,2.35,2023,7356.0,35.809999999999995,22.89333333333333,29.351666666666667,71.555,21.115000000000002,20,0.46901666666666664,0.02909166666666667,-0.013099,0.568,0.37,0.004,0.6685,0.8633,1.0,0.3135,cotton
Guntur_Andhra_Pradesh,Guntur,Andhra Pradesh,16.3,80.4,69,41,123,6.91,64.8,2.35,2023,7356.0,35.809999999999995,22.89333333333333,29.351666666666667,71.555,21.115000000000002,20,0.46901666666666664,0.02909166666666667,-0.013099,0.568,0.37,0.004,0.6685,0.8633,1.0,0.3135,cotton
Guntur_Andhra_Pradesh,Guntur,Andhra Pradesh,16.3,80.4,75,46,121,7.19,58.4,2.34,2023,7356.0,35.809999999999995,22.89333333333333,29.351666666666667,71.555,21.115000000000002,20,0.46901666666666664,0.02909166666666667,-0.013099,0.568,0.37,0.004,0.7393,0.77,1.0,0.3467,cotton
Guntur_Andhra_Pradesh,Guntur,Andhra Pradesh,16.3,80.4,75,46,121,7.19,58.4,2.34,2023,7356.0,35.809999999999995,22.89333333333333,29.351666666666667,71.555,21.115000000000002,20,0.46901666666666664,0.02909166666666667,-0.013099,0.568,0.37,0.004,0.7393,0.77,1.0,0.3467,cotton
Guntur_Andhra_Pradesh,Guntur,Andhra Pradesh,16.3,80.4,75,46,121,7.19,58.4,2.34,2023,7356.0,35.809999999999995,22.89333333333333,29.351666666666667,71.555,21.115000000000002,20,0.46901666666666664,0.02909166666666667,-0.013099,0.568,0.37,0.004,0.7393,0.77,1.0,0.3467,cotton
Guntur_Andhra_Pradesh,Guntur,Andhra Pradesh,16.3,80.4,75,46,121,7.19,58.4,2.34,2023,7356.0,35.809999999999995,22.89333333333333,29.351666666666667,71.555,21.115000000000002,20,0.46901666666666664,0.02909166666666667,-0.013099,0.568,0.37,0.004,0.7393,0.77,1.0,0.3467,cotton
Guntur_Andhra_Pradesh,Guntur,Andhra Pradesh,16.3,80.4,75,46,121,7.19,58.4,2.34,2023,7356.0,35.809999999999995,22.89333333333333,29.351666666666667,71.555,21.115000000000002,20,0.46901666666666664,0.02909166666666667,-0.013099,0.568,0.37,0.004,0.7393,0.77,1.0,0.3467,cotton
Guntur_Andhra_Pradesh,Guntur,Andhra Pradesh,16.3,80.4,68,40,116,6.92,55.0,2.59,2023,7356.0,35.809999999999995,22.89333333333333,29.351666666666667,71.555,21.115000000000002,20,0.46901666666666664,0.02909166666666667,-0.013099,0.568,0.37,0.004,0.632,0.86,1.0,0.2964,cotton
Guntur_Andhra_Pradesh,Guntur,Andhra Pradesh,16.3,80.4,68,40,116,6.92,55.0,2.59,2023,7356.0,35.809999999999995,22.89333333333333,29.351666666666667,71.555,21.115000000000002,20,0.46901666666666664,0.02909166666666667,-0.013099,0.568,0.37,0.004,0.632,0.86,1.0,0.2964,cotton
Guntur_Andhra_Pradesh,Guntur,Andhra Pradesh,16.3,80.4,68,40,116,6.92,55.0,2.59,2023,7356.0,35.809999999999995,22.89333333333333,29.351666666666667,71.555,21.115000000000002,20,0.46901666666666664,0.02909166666666667,-0.013099,0.568,0.37,0.004,0.632,0.86,1.0,0.2964,cotton
Guntur_Andhra_Pradesh,Guntur,Andhra Pradesh,16.3,80.4,68,40,116,6.92,55.0,2.59,2023,7356.0,35.809999999999995,22.89333333333333,29.351666666666667,71.555,21.115000000000002,20,0.46901666666666664,0.02909166666666667,-0.013099,0.568,0.37,0.004,0.632,0.86,1.0,0.2964,cotton
Guntur_Andhra_Pradesh,Guntur,Andhra Pradesh,16.3,80.4,68,40,116,6.92,55.0,2.59,2023,7356.0,35.809999999999995,22.89333333333333,29.351666666666667,71.555,21.115000000000002,20,0.46901666666666664,0.02909166666666667,-0.013099,0.568,0.37,0.004,0.632,0.86,1.0,0.2964,cotton
Guntur_Andhra_Pradesh,Guntur,Andhra Pradesh,16.3,80.4,81,46,118,7.07,56.8,2.53,2023,7356.0,35.809999999999995,22.89333333333333,29.351666666666667,71.555,21.115000000000002,20,0.46901666666666664,0.02909166666666667,-0.013099,0.568,0.37,0.004,0.7684,0.81,1.0,0.3604,cotton
Guntur_Andhra_Pradesh,Guntur,Andhra Pradesh,16.3,80.4,81,46,118,7.07,56.8,2.53,2023,7356.0,35.809999999999995,22.89333333333333,29.351666666666667,71.555,21.115000000000002,20,0.46901666666666664,0.02909166666666667,-0.013099,0.568,0.37,0.004,0.7684,0.81,1.0,0.3604,cotton
Guntur_Andhra_Pradesh,Guntur,Andhra Pradesh,16.3,80.4,81,46,118,7.07,56.8,2.53,2023,7356.0,35.809999999999995,22.89333333333333,29.351666666666667,71.555,21.115000000000002,20,0.46901666666666664,0.02909166666666667,-0.013099,0.568,0.37,0.004,0.7684,0.81,1.0,0.3604,cotton
Guntur_Andhra_Pradesh,Guntur,Andhra Pradesh,16.3,80.4,81,46,118,7.07,56.8,2.53,2023,7356.0,35.809999999999995,22.89333333333333,29.351666666666667,71.555,21.115000000000002,20,0.46901666666666664,0.02909166666666667,-0.013099,0.568,0.37,0.004,0.7684,0.81,1.0,0.3604,cotton
Guntur_Andhra_Pradesh,Guntur,Andhra Pradesh,16.3,80.4,81,46,118,7.07,56.8,2.53,2023,7356.0,35.809999999999995,22.89333333333333,29.351666666666667,71.555,21.115000000000002,20,0.46901666666666664,0.02909166666666667,-0.013099,0.568,0.37,0.004,0.7684,0.81,1.0,0.3604,cotton
Krishna_Andhra_Pradesh,Krishna,Andhra Pradesh,16.6,80.9,86,40,115,6.81,68.6,2.57,2023,8288.5,35.336666666666666,22.946666666666665,29.141666666666666,74.99,18.86,20,0.6367583333333333,0.035658333333333334,-0.013095,0.7357,0.5378,0.0035,0.745,0.8967,1.0,0.4744,rice
Krishna_Andhra_Pradesh,Krishna,Andhra Pradesh,16.6,80.9,86,40,115,6.81,68.6,2.57,2023,8288.5,35.336666666666666,22.946666666666665,29.141666666666666,74.99,18.86,20,0.6367583333333333,0.035658333333333334,-0.013095,0.7357,0.5378,0.0035,0.745,0.8967,1.0,0.4744,rice
Krishna_Andhra_Pradesh,Krishna,Andhra Pradesh,16.6,80.9,86,40,115,6.81,68.6,2.57,2023,8288.5,35.336666666666666,22.946666666666665,29.141666666666666,74.99,18.86,20,0.6367583333333333,0.035658333333333334,-0.013095,0.7357,0.5378,0.0035,0.745,0.8967,1.0,0.4744,rice
Krishna_Andhra_Pradesh,Krishna,Andhra Pradesh,16.6,80.9,86,40,115,6.81,68.6,2.57,2023,8288.5,35.336666666666666,22.946666666666665,29.141666666666666,74.99,18.86,20,0.6367583333333333,0.035658333333333334,-0.013095,0.7357,0.5378,0.0035,0.745,0.8967,1.0,0.4744,rice
Krishna_Andhra_Pradesh,Krishna,Andhra Pradesh,16.6,80.9,86,40,115,6.81,68.6,2.57,2023,8288.5,35.336666666666666,22.946666666666665,29.141666666666666,74.99,18.86,20,0.6367583333333333,0.035658333333333334,-0.013095,0.7357,0.5378,0.0035,0.745,0.8967,1.0,0.4744,rice
Krishna_Andhra_Pradesh,Krishna,Andhra Pradesh,16.6,80.9,74,45,124,6.73,63.2,2.66,2023,8288.5,35.336666666666666,22.946666666666665,29.141666666666666,74.99,18.86,20,0.6367583333333333,0.035658333333333334,-0.013095,0.7357,0.5378,0.0035,0.7347,0.9233,1.0,0.4678,rice
Krishna_Andhra_Pradesh,Krishna,Andhra Pradesh,16.6,80.9,74,45,124,6.73,63.2,2.66,2023,8288.5,35.336666666666666,22.946666666666665,29.141666666666666,74.99,18.86,20,0.6367583333333333,0.035658333333333334,-0.013095,0.7357,0.5378,0.0035,0.7347,0.9233,1.0,0.4678,rice
Krishna_Andhra_Pradesh,Krishna,Andhra Pradesh,16.6,80.9,74,45,124,6.73,63.2,2.66,2023,8288.5,35.336666666666666,22.946666666666665,29.141666666666666,74.99,18.86,20,0.6367583333333333,0.035658333333333334,-0.013095,0.7357,0.5378,0.0035,0.7347,0.9233,1.0,0.4678,rice
Krishna_Andhra_Pradesh,Krishna,Andhra Pradesh,16.6,80.9,74,45,124,6.73,63.2,2.66,2023,8288.5,35.336666666666666,22.946666666666665,29.141666666666666,74.99,18.86,20,0.6367583333333333,0.035658333333333334,-0.013095,0.7357,0.5378,0.0035,0.7347,0.9233,1.0,0.4678,rice
Krishna_Andhra_Pradesh,Krishna,Andhra Pradesh,16.6,80.9,74,45,124,6.73,63.2,2.66,2023,8288.5,35.336666666666666,22.946666666666665,29.141666666666666,74.99,18.86,20,0.6367583333333333,0.035658333333333334,-0.013095,0.7357,0.5378,0.0035,0.7347,0.9233,1.0,0.4678,rice
Krishna_Andhra_Pradesh,Krishna,Andhra Pradesh,16.6,80.9,74,48,126,6.62,70.2,2.72,2023,8288.5,35.336666666666666,22.946666666666665,29.141666666666666,74.99,18.86,20,0.6367583333333333,0.035658333333333334,-0.013095,0.7357,0.5378,0.0035,0.7642,0.96,1.0,0.4866,rice
